,country,year,sex,suicides_no,population,suirate
3914,TFYR Macedonia,2010,female,35.0,969707.0,3.609337665913518
3915,TFYR Macedonia,2010,male,87.0,970918.0,8.960591934643297
3916,TFYR Macedonia,2011,female,32.0,971322.0,3.2944790707921783
3917,TFYR Macedonia,2011,male,96.0,971771.0,9.878870639276126
3918,TFYR Macedonia,2012,female,52.0,972462.0,5.347252643290946
3919,TFYR Macedonia,2012,male,120.0,972592.0,12.338164410153487
3920,TFYR Macedonia,2013,female,34.0,973856.0,3.491275917589459
3921,TFYR Macedonia,2013,male,136.0,973686.0,13.967541897490566
3922,Thailand,1987,female,1180.0,24409420.0,4.834199255861057
3923,Thailand,1987,male,1855.0,23966990.0,7.739812133271637
3924,Thailand,1990,female,1314.0,25932044.0,5.067089967917685
3925,Thailand,1990,male,2439.0,25296624.0,9.641602768812154
3926,Thailand,1991,female,1157.0,26287812.0,4.401279193566966
3927,Thailand,1991,male,2402.0,25659881.0,9.360916365902087
3928,Thailand,1992,female,1191.0,26582371.0,4.48041297745788
3929,Thailand,1992,male,2359.0,25988069.0,9.077242329932247
3930,Thailand,1994,female,695.0,26378000.0,2.634771400409432
3931,Thailand,1994,male,1612.0,26313000.0,6.126249382434538
3932,Thailand,1995,female,1145.0,27441743.0,4.172475487435328
3933,Thailand,1995,male,3100.0,26924314.0,11.513756673614786
3934,Thailand,1996,female,1143.0,27816089.0,4.109132667788056
3935,Thailand,1996,male,3300.0,27254614.0,12.108041596186245
3936,Thailand,1997,female,954.0,28246149.0,3.377451559856885
3937,Thailand,1997,male,3196.0,27612939.0,11.574284070232437
3938,Thailand,1998,female,1121.0,28707308.0,3.9049290166810486
3939,Thailand,1998,male,3842.0,27984475.0,13.729040834248275
3940,Thailand,1999,female,1208.0,29161427.0,4.142458460623343
3941,Thailand,1999,male,4068.0,28346433.0,14.351011995054192
3942,Thailand,2000,female,1149.0,29580042.0,3.884375823401468
3943,Thailand,2000,male,4033.0,28682093.0,14.061038014206286
3944,Thailand,2002,female,1190.0,29453150.0,4.040314872942283
3945,Thailand,2002,male,3712.0,28810239.0,12.884308248883322
3946,Thailand,2003,female,1059.0,30619866.0,3.4585389759706984
3947,Thailand,2003,male,3425.0,29539085.0,11.594807354391648
3948,Thailand,2004,female,1043.0,30909512.0,3.374365793934243
3949,Thailand,2004,male,3253.0,29776861.0,10.924590070121898
3950,Thailand,2005,female,907.0,31184149.0,2.9085289452663914
3951,Thailand,2005,male,3030.0,29998516.0,10.100499638048761
3952,Thailand,2006,female,756.0,31435975.0,2.4048880303537588
3953,Thailand,2006,male,2852.0,30200537.0,9.443540689359265
3954,Thailand,2007,female,811.0,29946314.0,2.708179711199181
3955,Thailand,2007,male,2943.0,28995307.0,10.149918398863651
3956,Thailand,2008,female,872.0,30100847.0,2.896928448558275
3957,Thailand,2008,male,2906.0,29115926.0,9.980791955577851
3958,Thailand,2009,female,861.0,30258323.0,2.84549807998282
3959,Thailand,2009,male,2926.0,29225395.0,10.011840729612038
3960,Thailand,2010,female,848.0,30424716.0,2.7872076110751536
3961,Thailand,2010,male,2913.0,29345048.0,9.926717448204549
3962,Thailand,2011,female,888.0,30688903.0,2.8935540641514623
3963,Thailand,2011,male,2985.0,29572929.0,10.093690753459017
3964,Thailand,2012,female,930.0,30769360.0,3.022487305553317
3965,Thailand,2012,male,3055.0,29612895.0,10.316451667423937
3966,Thailand,2013,female,856.0,30979931.0,2.7630791043401612
3967,Thailand,2013,male,3105.0,29786556.0,10.424165855226768
3968,Thailand,2014,female,878.0,31183748.0,2.815569186872598
3969,Thailand,2014,male,3074.0,29956171.0,10.26165860783743
3970,Thailand,2015,female,839.0,31268178.0,2.6832391705074725
3971,Thailand,2015,male,3366.0,29993098.0,11.222581942018794
3972,Thailand,2016,female,848.0,31331723.0,2.706522076682473
3973,Thailand,2016,male,3283.0,30002005.0,10.942602002766149
3974,Trinidad and Tobago,1987,female,27.0,541700.0,4.984308657928743
3975,Trinidad and Tobago,1987,male,92.0,536600.0,17.14498695490123
3976,Trinidad and Tobago,1988,female,46.0,550300.0,8.359076867163365
3977,Trinidad and Tobago,1988,male,118.0,545300.0,21.639464514945903
3978,Trinidad and Tobago,1989,female,41.0,541000.0,7.578558225508318
3979,Trinidad and Tobago,1989,male,132.0,529000.0,24.95274102079395
3980,Trinidad and Tobago,1990,female,45.0,551500.0,8.159564823209429
3981,Trinidad and Tobago,1990,male,125.0,537000.0,23.277467411545622
3982,Trinidad and Tobago,1991,female,30.0,558000.0,5.376344086021505
3983,Trinidad and Tobago,1991,male,118.0,544000.0,21.691176470588236
3984,Trinidad and Tobago,1992,female,26.0,526900.0,4.934522679825394
3985,Trinidad and Tobago,1992,male,137.0,605700.0,22.61845798249959
3986,Trinidad and Tobago,1993,female,26.0,535700.0,4.853462759006907
3987,Trinidad and Tobago,1993,male,148.0,612600.0,24.15932092719556
3988,Trinidad and Tobago,1994,female,30.0,544300.0,5.51166636046298
3989,Trinidad and Tobago,1994,male,118.0,618600.0,19.075331393469124
3990,Trinidad and Tobago,1995,female,39.0,577998.0,6.747428191793051
3991,Trinidad and Tobago,1995,male,145.0,571175.0,25.386265155162604
3992,Trinidad and Tobago,1996,female,35.0,581559.0,6.018305967236342
3993,Trinidad and Tobago,1996,male,111.0,574626.0,19.31691221768594
3994,Trinidad and Tobago,1997,female,31.0,584665.0,5.302181591167591
3995,Trinidad and Tobago,1997,male,129.0,577602.0,22.33371768103296
3996,Trinidad and Tobago,1998,female,30.0,587596.0,5.105548710338396
3997,Trinidad and Tobago,1998,male,141.0,580328.0,24.296604678733406
3998,Trinidad and Tobago,1999,female,30.0,590439.0,5.08096518014562
3999,Trinidad and Tobago,1999,male,109.0,582837.0,18.701626698373644
4000,Trinidad and Tobago,2000,female,32.0,593228.0,5.394216051838416
4001,Trinidad and Tobago,2000,male,134.0,585135.0,22.900698129491484
4002,Trinidad and Tobago,2001,female,38.0,596119.0,6.374566152060243
4003,Trinidad and Tobago,2001,male,141.0,587235.0,24.01083041712432
4004,Trinidad and Tobago,2002,female,27.0,599290.0,4.505331308715313
4005,Trinidad and Tobago,2002,male,129.0,589510.0,21.882580448168817
4006,Trinidad and Tobago,2003,female,35.0,602598.0,5.808183897059068
4007,Trinidad and Tobago,2003,male,109.0,591860.0,18.416517419660053
4008,Trinidad and Tobago,2004,female,25.0,605878.0,4.126243237087334
4009,Trinidad and Tobago,2004,male,143.0,594238.0,24.064432096230803
4010,Trinidad and Tobago,2005,female,26.0,608955.0,4.269609412846598
4011,Trinidad and Tobago,2005,male,110.0,596516.0,18.440410651181192
4012,Trinidad and Tobago,2006,female,26.0,611168.0,4.25414943190743
4013,Trinidad and Tobago,2006,male,115.0,598133.0,19.226493104376452
4014,Trinidad and Tobago,2007,female,20.0,613755.0,3.2586292576027893
4015,Trinidad and Tobago,2007,male,111.0,600233.0,18.49281862210175
4016,Trinidad and Tobago,2008,female,36.0,616645.0,5.838042958266101
4017,Trinidad and Tobago,2008,male,163.0,602691.0,27.045368190333022
4018,Trinidad and Tobago,2009,female,21.0,619756.0,3.3884302854671837
4019,Trinidad and Tobago,2009,male,107.0,605341.0,17.675987583857694
4020,Trinidad and Tobago,2010,female,31.0,622993.0,4.9759788633259125
4021,Trinidad and Tobago,2010,male,129.0,608009.0,21.21679119881449
4022,Trinidad and Tobago,2011,female,27.0,626442.0,4.310055839167872
4023,Trinidad and Tobago,2011,male,112.0,610744.0,18.338289037632787
4024,Turkey,2009,female,249.0,32902351.0,0.7567848267134467
4025,Turkey,2009,male,801.0,33060068.0,2.422862530107319
4026,Turkey,2010,female,376.0,33389426.0,1.1261050130062134
4027,Turkey,2010,male,1148.0,33585705.0,3.4181208939934415
4028,Turkey,2011,female,298.0,33924914.0,0.8784104802741726
4029,Turkey,2011,male,850.0,34109443.0,2.4919785409571187
4030,Turkey,2012,female,378.0,34415281.0,1.0983493059376734
4031,Turkey,2012,male,1072.0,34561158.0,3.101747921756557
4032,Turkey,2013,female,463.0,34884243.0,1.3272468030910116
4033,Turkey,2013,male,1347.0,34996109.0,3.8489993273252177
4034,Turkey,2014,female,408.0,35412165.0,1.1521464445904395
4035,Turkey,2014,male,1209.0,35519255.0,3.4037876075948104
4036,Turkey,2015,female,397.0,35886425.0,1.1062678993519137
4037,Turkey,2015,male,1135.0,35994039.0,3.153299911688155
4038,Turkmenistan,1987,female,97.0,1459300.0,6.647022545055849
4039,Turkmenistan,1987,male,175.0,1399800.0,12.501785969424203
4040,Turkmenistan,1988,female,84.0,1492900.0,5.626632728247036
4041,Turkmenistan,1988,male,186.0,1433400.0,12.97614064462118
4042,Turkmenistan,1989,female,82.0,1529300.0,5.361930294906166
4043,Turkmenistan,1989,male,171.0,1469700.0,11.635027556644213
4044,Turkmenistan,1990,female,82.0,1569800.0,5.223595362466556
4045,Turkmenistan,1990,male,216.0,1510000.0,14.304635761589404
4046,Turkmenistan,1991,female,87.0,1610400.0,5.402384500745156
4047,Turkmenistan,1991,male,186.0,1552100.0,11.983763932736293
4048,Turkmenistan,1992,female,80.0,1654000.0,4.836759371221282
4049,Turkmenistan,1992,male,191.0,1598900.0,11.945712677465758
4050,Turkmenistan,1993,female,67.0,1658100.0,4.040769555515349
4051,Turkmenistan,1993,male,173.0,1673000.0,10.340705319784817
4052,Turkmenistan,1994,female,69.0,1700100.0,4.058584789130051
4053,Turkmenistan,1994,male,165.0,1723000.0,9.576320371445155
4054,Turkmenistan,1995,female,52.0,1935700.0,2.6863666890530555
4055,Turkmenistan,1995,male,192.0,1882500.0,10.199203187250996
4056,Turkmenistan,1996,female,53.0,1981700.0,2.674471413432911
4057,Turkmenistan,1996,male,230.0,1931300.0,11.909076787655984
4058,Turkmenistan,1997,female,72.0,2026700.0,3.552573148467953
4059,Turkmenistan,1997,male,261.0,1979700.0,13.183815729656008
4060,Turkmenistan,1998,female,83.0,2072300.0,4.005211600636973
4061,Turkmenistan,1998,male,322.0,2026900.0,15.886328876609602
4062,Turkmenistan,1999,female,100.0,2017050.0,4.957735306511985
4063,Turkmenistan,1999,male,342.0,1941704.0,17.613395244589288
4064,Turkmenistan,2000,female,76.0,2051375.0,3.704832124794345
4065,Turkmenistan,2000,male,307.0,1975103.0,15.543493174786327
4066,Turkmenistan,2001,female,78.0,2086627.0,3.738090228871763
4067,Turkmenistan,2001,male,367.0,2009354.0,18.264576575357054
4068,Turkmenistan,2002,female,80.0,2111140.0,3.789421828964446
4069,Turkmenistan,2002,male,336.0,2032552.0,16.53094238179392
4070,Turkmenistan,2003,female,82.0,2128938.0,3.8516856761446316
4071,Turkmenistan,2003,male,295.0,2048802.0,14.398658337896975
4072,Turkmenistan,2004,female,93.0,2146380.0,4.332876750621978
4073,Turkmenistan,2004,male,299.0,2064620.0,14.482083870155282
4074,Turkmenistan,2005,female,94.0,2167909.0,4.335975356899206
4075,Turkmenistan,2005,male,374.0,2084621.0,17.940911081678635
4076,Turkmenistan,2006,female,114.0,2186231.0,5.214453550425366
4077,Turkmenistan,2006,male,392.0,2101419.0,18.654061850587627
4078,Turkmenistan,2007,female,85.0,2214416.0,3.8384838259839165
4079,Turkmenistan,2007,male,269.0,2128241.0,12.639545991266967
4080,Turkmenistan,2008,female,114.0,2249752.0,5.067225187487332
4081,Turkmenistan,2008,male,370.0,2162383.0,17.110752350531797
4082,Turkmenistan,2009,female,40.0,2286479.0,1.7494147114406036
4083,Turkmenistan,2009,male,125.0,2197988.0,5.687019219395192
4084,Turkmenistan,2010,female,47.0,2320401.0,2.025511969698341
4085,Turkmenistan,2010,male,131.0,2230784.0,5.872374913931604
4086,Turkmenistan,2011,female,39.0,2358391.0,1.653669811324755
4087,Turkmenistan,2011,male,91.0,2267704.0,4.012869404472541
4088,Turkmenistan,2012,female,33.0,2390910.0,1.380227612080756
4089,Turkmenistan,2012,male,105.0,2299148.0,4.566909133296334
4090,Turkmenistan,2013,female,28.0,2420476.0,1.1567972580599848
4091,Turkmenistan,2013,male,73.0,2327579.0,3.1363060072289706
4092,Turkmenistan,2014,female,44.0,2452633.0,1.7939903768725285
4093,Turkmenistan,2014,male,92.0,2358594.0,3.90062893401747
4094,Turkmenistan,2015,female,41.0,2490877.0,1.6460066073114008
4095,Turkmenistan,2015,male,92.0,2395637.0,3.840314705441601
4096,Ukraine,1987,female,2593.0,25741900.0,10.073071529296595
4097,Ukraine,1987,male,7457.0,21632300.0,34.47160033838288
4098,Ukraine,1988,female,2508.0,25807000.0,9.718293486263416
4099,Ukraine,1988,male,7243.0,21742900.0,33.31202369509127
4100,Ukraine,1989,female,2591.0,25884400.0,10.009890126871785
4101,Ukraine,1989,male,8296.0,21877300.0,37.920584349988346
4102,Ukraine,1990,female,2416.0,25960000.0,9.306625577812019
4103,Ukraine,1990,male,8229.0,22011600.0,37.38483345145287
4104,Ukraine,1991,female,2362.0,26050900.0,9.06686525225616
4105,Ukraine,1991,male,8338.0,22149700.0,37.643850706781585
4106,Ukraine,1992,female,2538.0,26171100.0,9.697720004126689
4107,Ukraine,1992,male,9128.0,22316200.0,40.903021123668005
4108,Ukraine,1993,female,2605.0,26245700.0,9.925435404656763
4109,Ukraine,1993,male,9864.0,22434800.0,43.96740777720327
4110,Ukraine,1994,female,2763.0,26191400.0,10.549264262315111
4111,Ukraine,1994,male,11063.0,22427600.0,49.32761418965917
4112,Ukraine,1995,female,2632.0,26066700.0,10.09717378878032
4113,Ukraine,1995,male,11909.0,22348600.0,53.28745424769337
4114,Ukraine,1996,female,2665.0,25927700.0,10.278582365578126
4115,Ukraine,1996,male,12495.0,22246800.0,56.1653810885161
4116,Ukraine,1997,female,2793.0,25784300.0,10.832173066556004
4117,Ukraine,1997,male,12110.0,22138700.0,54.70059217569234
4118,Ukraine,1998,female,2841.0,25641300.0,11.079781446338524
4119,Ukraine,1998,male,11948.0,22034100.0,54.225042093845445
4120,Ukraine,1999,female,2637.0,25494200.0,10.343529116426481
4121,Ukraine,1999,male,11726.0,21921200.0,53.49159717533712
4122,Ukraine,2000,female,2633.0,25339100.0,10.391055720211057
4123,Ukraine,2000,male,11834.0,21786300.0,54.318539632704955
4124,Ukraine,2001,female,2192.0,25172186.0,8.708024007132316
4125,Ukraine,2001,male,10939.0,21633783.0,50.564434338645256
4126,Ukraine,2002,female,2169.0,24856935.0,8.725935035836075
4127,Ukraine,2002,male,10367.0,21203082.0,48.89383533959827
4128,Ukraine,2003,female,2150.0,24672581.0,8.714126827671576
4129,Ukraine,2003,male,10163.0,21024802.0,48.33814844011373
4130,Ukraine,2004,female,1865.0,24484767.0,7.6169807946303925
4131,Ukraine,2004,male,9391.0,20838059.0,45.066577458102024
4132,Ukraine,2005,female,1761.0,24296544.0,7.247944399005883
4133,Ukraine,2005,male,8860.0,20642726.0,42.92068789751896
4134,Ukraine,2006,female,1713.0,24108319.0,7.105431116951787
4135,Ukraine,2006,male,8300.0,20451715.0,40.58339361760126
4136,Ukraine,2007,female,1629.0,23927212.0,6.808147978126327
4137,Ukraine,2007,male,8403.0,20271460.0,41.4523670224049
4138,Ukraine,2008,female,1675.0,23756662.0,7.050653833438385
4139,Ukraine,2008,male,7779.0,20099461.0,38.70253038128734
4140,Ukraine,2009,female,1724.0,23602854.0,7.3042014325894655
4141,Ukraine,2009,male,7991.0,19955090.0,40.04492086981317
4142,Ukraine,2010,female,1579.0,23458981.0,6.730897646406722
4143,Ukraine,2010,male,7510.0,19837828.0,37.85696700263759
4144,Ukraine,2011,female,1664.0,23332548.0,7.131668603017553
4145,Ukraine,2011,male,7309.0,19742243.0,37.02213573199357
4146,Ukraine,2012,female,1697.0,23233556.0,7.304090686763576
4147,Ukraine,2012,male,7361.0,19682379.0,37.398934346300315
4148,Ukraine,2014,female,1556.0,21868249.0,7.115338772665337
4149,Ukraine,2014,male,6412.0,18595916.0,34.48068920079011
4150,Ukraine,2015,female,1426.0,21793215.0,6.543320937273367
4151,Ukraine,2015,male,6148.0,18552231.0,33.13887154596124
4152,United Arab Emirates,2005,female,16.0,1216201.0,1.3155720148232077
4153,United Arab Emirates,2005,male,80.0,3064232.0,2.610768375240517
4154,United Arab Emirates,2006,female,14.0,1338696.0,1.0457938172669523
4155,United Arab Emirates,2006,male,76.0,3585183.0,2.119836002792605
4156,United Arab Emirates,2007,female,13.0,1481599.0,0.8774303978336918
4157,United Arab Emirates,2007,male,88.0,4213790.0,2.088381243488641
4158,United Arab Emirates,2008,female,18.0,1632536.0,1.1025790549182377
4159,United Arab Emirates,2008,male,82.0,4877822.0,1.681078153323348
4160,United Arab Emirates,2009,female,15.0,1775072.0,0.8450361450127093
4161,United Arab Emirates,2009,male,109.0,5477408.0,1.9899923467450298
4162,United Arab Emirates,2010,female,22.0,1898035.0,1.1590934835237496
4163,United Arab Emirates,2010,male,89.0,5941701.0,1.4978875577885862
4164,United Kingdom,1987,female,1331.0,27406754.0,4.8564671321529
4165,United Kingdom,1987,male,3263.0,25832914.0,12.631172774391615
4166,United Kingdom,1988,female,1360.0,27435471.0,4.957086393741883
4167,United Kingdom,1988,male,3611.0,25875309.0,13.955388899896809
4168,United Kingdom,1989,female,1127.0,27486548.0,4.100187480799699
4169,United Kingdom,1989,male,3234.0,25938581.0,12.467914108331524
4170,United Kingdom,1990,female,1119.0,27535763.0,4.063806040166746
4171,United Kingdom,1990,male,3524.0,26022091.0,13.542339852704382
4172,United Kingdom,1991,female,1053.0,27674819.0,3.8049029336018423
4173,United Kingdom,1991,male,3494.0,26228608.0,13.321332188120696
4174,United Kingdom,1992,female,1071.0,27744245.0,3.8602600287014477
4175,United Kingdom,1992,male,3557.0,26332113.0,13.50822093160545
4176,United Kingdom,1993,female,1029.0,27827405.0,3.697793595917406
4177,United Kingdom,1993,male,3433.0,26456577.0,12.975979470057672
4178,United Kingdom,1994,female,990.0,27918777.0,3.5460006002411926
4179,United Kingdom,1994,male,3390.0,26578516.0,12.754662449927602
4180,United Kingdom,1995,female,961.0,28014424.0,3.4303757235915326
4181,United Kingdom,1995,male,3354.0,26732540.0,12.546506991105222
4182,United Kingdom,1996,female,980.0,28118898.0,3.4852005935652244
4183,United Kingdom,1996,male,3185.0,26893309.0,11.843094503543615
4184,United Kingdom,1997,female,946.0,28218411.0,3.3524212259861126
4185,United Kingdom,1997,male,3197.0,27048224.0,11.819630006021837
4186,United Kingdom,1998,female,982.0,28324306.0,3.466986975779742
4187,United Kingdom,1998,male,3407.0,27203073.0,12.524320322193011
4188,United Kingdom,1999,female,1005.0,28439610.0,3.533803733595503
4189,United Kingdom,1999,male,3443.0,27393729.0,12.568569981837815
4190,United Kingdom,2000,female,979.0,28557264.0,3.4281995642159555
4191,United Kingdom,2000,male,3311.0,27576645.0,12.006536690739573
4192,United Kingdom,2001,female,929.0,28544164.0,3.2546057400735227
4193,United Kingdom,2001,male,3199.0,27027829.0,11.835948791891498
4194,United Kingdom,2002,female,953.0,28690474.0,3.3216600046412617
4195,United Kingdom,2002,male,3164.0,27218470.0,11.62445942038623
4196,United Kingdom,2003,female,929.0,28796142.0,3.226126610988375
